,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
365,20.83,8.5,0.165,0.0,0.0,351.0,0.0,0.0,0.0,0.0,a,u,g,c,v,f,f,f,g,False,False,False,False,False,False,False
366,17.67,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,a,y,p,j,ff,f,f,f,g,False,False,False,False,False,False,False
367,22.42,5.665,2.585,7.0,129.0,3257.0,0.0,0.0,0.0,0.0,a,u,g,q,v,t,t,f,g,False,False,False,False,False,False,False
368,26.33,13.0,0.0,0.0,140.0,1110.0,0.0,0.0,0.0,0.0,b,u,g,e,dd,f,f,t,g,False,False,False,False,False,False,False
369,32.33,4.841481927710842,2.3690120481927712,0.0,232.0,0.0,0.0,1.0,1.0,0.0,b,u,g,k,v,t,f,t,g,False,False,False,False,False,True,True
370,29.5,2.0,2.0,0.0,256.0,17.0,0.0,0.0,0.0,0.0,b,y,p,e,h,f,f,f,g,True,False,False,False,False,False,False
371,18.58,4.841481927710842,2.3690120481927712,0.0,120.0,0.0,0.0,1.0,1.0,0.0,b,u,g,d,v,t,f,f,g,False,False,False,False,False,True,True
372,35.17,4.841481927710842,2.3690120481927712,6.0,0.0,200.0,0.0,1.0,1.0,0.0,a,u,g,ff,ff,t,f,f,g,False,False,False,False,False,True,True
373,20.67,3.0,0.165,3.0,100.0,6.0,0.0,0.0,0.0,0.0,a,u,g,q,v,t,t,f,g,False,False,False,False,False,False,False
374,49.5,7.585,7.585,15.0,0.0,5000.0,0.0,0.0,0.0,0.0,b,u,g,i,bb,t,t,t,g,False,False,False,False,False,False,False
375,49.58,4.841481927710842,2.3690120481927712,1.0,94.0,0.0,0.0,1.0,1.0,0.0,b,u,g,ff,ff,t,f,f,g,False,False,False,False,False,True,True
376,18.58,10.29,0.415,0.0,80.0,0.0,0.0,0.0,0.0,0.0,b,u,g,ff,ff,f,f,f,g,False,False,False,False,False,False,False
377,29.92,1.835,4.335,0.0,260.0,200.0,0.0,0.0,0.0,0.0,b,u,g,c,h,t,f,f,g,False,False,False,False,False,False,False
378,39.58,13.915,8.625,6.0,70.0,0.0,0.0,0.0,0.0,0.0,b,u,g,w,v,t,t,t,g,False,False,False,False,False,False,False
379,31.8901906779661,0.375,0.875,0.0,928.0,0.0,1.0,0.0,0.0,0.0,b,u,g,d,v,t,f,t,s,False,False,False,False,False,False,False
380,27.25,1.585,1.835,12.0,583.0,713.0,0.0,0.0,0.0,0.0,b,u,g,cc,h,t,t,t,g,False,False,False,False,False,False,False
381,35.17,4.5,5.75,0.0,711.0,0.0,0.0,0.0,0.0,0.0,b,u,g,x,h,f,f,t,s,False,False,False,False,False,False,False
382,28.92,15.0,5.335,11.0,0.0,2283.0,0.0,0.0,0.0,0.0,b,u,g,c,h,t,t,f,g,False,False,False,False,False,False,False
383,25.17,3.0,1.25,1.0,0.0,22.0,0.0,0.0,0.0,0.0,b,u,g,c,v,f,t,f,g,False,False,False,False,False,False,False
384,23.33,1.5,1.415,0.0,422.0,200.0,0.0,0.0,0.0,0.0,b,u,g,c,h,t,f,f,g,False,False,False,False,False,False,False
385,39.5,4.25,6.5,16.0,117.0,1210.0,0.0,0.0,0.0,0.0,b,u,g,c,bb,t,t,f,g,False,False,False,False,False,False,False
386,30.5,6.5,4.0,7.0,0.0,3065.0,0.0,0.0,0.0,0.0,a,u,g,c,bb,t,t,t,g,False,False,False,False,False,False,False
387,44.17,6.665,7.375,3.0,0.0,0.0,0.0,0.0,0.0,0.0,a,u,g,q,v,t,t,t,g,False,False,False,False,False,False,False
388,20.33,10.0,1.0,4.0,50.0,1465.0,0.0,0.0,0.0,0.0,a,u,g,c,h,t,t,f,g,False,False,False,False,False,False,False
389,22.5,11.0,3.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,a,y,p,q,v,t,f,t,g,False,False,False,False,False,False,False
390,20.67,4.841481927710842,2.3690120481927712,0.0,240.0,0.0,0.0,1.0,1.0,0.0,b,y,p,c,v,t,f,t,s,False,False,False,False,False,True,True
391,67.75,5.5,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,b,u,g,e,z,t,t,t,g,False,False,False,False,False,False,False
392,27.42,14.5,3.085,1.0,120.0,11.0,0.0,0.0,0.0,0.0,a,u,g,x,h,t,t,f,g,False,False,False,False,False,False,False
393,23.42,0.585,0.085,0.0,180.0,0.0,0.0,0.0,0.0,0.0,b,u,g,c,h,t,f,f,g,False,False,False,False,False,False,False
394,41.92,0.42,0.21,6.0,220.0,948.0,0.0,0.0,0.0,0.0,b,u,g,c,h,t,t,f,g,False,False,False,False,False,False,False
395,33.0,2.5,7.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,b,y,p,w,v,f,f,t,g,False,False,False,False,False,False,False
396,44.33,4.841481927710842,2.3690120481927712,0.0,0.0,0.0,0.0,1.0,1.0,0.0,a,u,g,c,v,t,f,f,g,False,False,False,False,False,True,True
397,56.83,4.25,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,a,y,p,ff,ff,f,f,t,g,False,False,False,False,False,False,False
398,41.33,1.0,2.25,0.0,0.0,300.0,0.0,0.0,0.0,0.0,a,u,g,i,bb,t,f,t,g,False,False,False,False,False,False,False
399,23.58,11.5,3.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,a,y,p,k,h,f,f,t,g,False,False,False,False,False,False,False
400,22.42,11.25,0.75,4.0,0.0,321.0,0.0,0.0,0.0,0.0,a,y,p,x,h,t,t,f,g,False,False,False,False,False,False,False
401,21.17,4.841481927710842,2.3690120481927712,0.0,0.0,0.0,0.0,1.0,1.0,0.0,b,u,g,c,v,t,f,t,s,False,False,False,False,False,True,True
402,25.42,0.54,0.165,1.0,272.0,444.0,0.0,0.0,0.0,0.0,b,u,g,w,v,f,t,f,g,False,False,False,False,False,False,False
403,20.0,4.841481927710842,2.3690120481927712,0.0,136.0,0.0,0.0,1.0,1.0,0.0,b,u,g,c,v,t,f,t,g,False,False,False,False,False,True,True
404,16.17,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b,u,g,c,v,f,f,f,g,False,False,False,False,False,False,False
405,48.17,7.625,15.5,12.0,0.0,790.0,0.0,0.0,0.0,0.0,b,u,g,w,h,t,t,f,g,False,False,False,False,False,False,False
406,28.58,3.54,0.5,0.0,171.0,0.0,0.0,0.0,0.0,0.0,a,u,g,i,bb,t,f,t,g,False,False,False,False,False,False,False
407,17.92,0.54,1.75,1.0,80.0,5.0,0.0,0.0,0.0,0.0,a,u,g,c,v,f,t,t,g,False,False,False,False,False,False,False
408,37.5,1.125,1.5,0.0,431.0,0.0,0.0,0.0,0.0,0.0,b,y,p,d,v,f,f,t,g,False,False,False,False,False,False,False
409,41.0,0.04,0.04,1.0,560.0,0.0,0.0,0.0,0.0,0.0,b,u,g,e,v,f,t,f,s,False,False,False,False,False,False,False
410,48.75,26.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b,y,p,ff,ff,t,f,t,g,False,False,False,False,False,False,False
411,25.0,12.33,3.5,6.0,400.0,458.0,0.0,0.0,0.0,0.0,a,u,g,cc,h,t,t,f,g,False,False,False,False,False,False,False
412,26.25,1.54,0.125,0.0,100.0,0.0,0.0,0.0,0.0,0.0,b,u,g,w,v,f,f,f,g,False,False,False,False,False,False,False
413,22.5,8.46,2.46,0.0,164.0,0.0,0.0,0.0,0.0,0.0,a,y,p,x,v,f,f,f,g,False,False,False,False,False,False,False
414,22.33,11.0,2.0,1.0,80.0,278.0,0.0,0.0,0.0,0.0,b,u,g,w,v,t,t,f,g,False,False,False,False,False,False,False
415,47.67,0.29,15.0,20.0,0.0,15000.0,0.0,0.0,0.0,0.0,b,u,g,c,bb,t,t,f,g,False,False,False,False,False,False,False
416,20.42,1.835,2.25,1.0,100.0,150.0,0.0,0.0,0.0,0.0,b,u,g,c,v,t,t,f,g,False,False,False,False,False,False,False
417,31.92,4.46,6.04,3.0,311.0,300.0,0.0,0.0,0.0,0.0,b,u,g,cc,h,t,t,f,g,False,False,False,False,False,False,False
418,33.67,1.25,1.165,0.0,120.0,0.0,0.0,0.0,0.0,0.0,b,u,g,w,v,f,f,f,g,False,False,False,False,False,False,False
419,20.75,10.25,0.71,2.0,49.0,0.0,0.0,0.0,0.0,0.0,a,u,g,q,v,t,t,t,g,False,False,False,False,False,False,False
420,27.25,0.625,0.455,0.0,200.0,0.0,0.0,0.0,0.0,0.0,b,u,g,aa,v,t,f,t,g,False,False,False,False,False,False,False
421,20.83,3.0,0.04,0.0,100.0,0.0,0.0,0.0,0.0,0.0,a,u,g,aa,v,t,f,f,g,False,False,False,False,False,False,False
422,27.58,3.25,5.085,2.0,369.0,1.0,0.0,0.0,0.0,0.0,b,y,p,q,h,f,t,t,g,False,False,False,False,False,False,False
423,26.17,12.5,1.25,0.0,0.0,17.0,0.0,0.0,0.0,0.0,b,y,p,k,h,f,f,t,g,False,False,False,False,False,False,False
424,31.42,15.5,0.5,0.0,120.0,0.0,0.0,0.0,0.0,0.0,b,u,g,c,v,t,f,f,g,False,False,False,False,False,False,False
425,39.83,0.5,0.25,0.0,288.0,0.0,0.0,0.0,0.0,0.0,b,u,g,m,v,t,f,f,s,False,False,False,False,False,False,False
426,51.83,4.841481927710842,2.3690120481927712,0.0,180.0,4.0,0.0,1.0,1.0,0.0,b,y,p,ff,ff,t,f,f,g,False,False,False,False,False,True,True
427,20.75,4.841481927710842,2.3690120481927712,1.0,80.0,50.0,0.0,1.0,1.0,0.0,a,u,g,cc,h,t,f,t,g,False,False,False,False,False,True,True
428,18.25,10.0,1.0,1.0,120.0,1.0,0.0,0.0,0.0,0.0,a,u,g,w,v,f,t,f,g,False,False,False,False,False,False,False
429,44.33,0.5,5.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,b,u,g,i,h,t,f,t,g,False,False,False,False,False,False,False
430,18.08,0.375,10.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,a,l,gg,cc,ff,f,f,t,s,False,False,False,False,False,False,False
431,20.0,0.0,0.5,0.0,144.0,0.0,0.0,0.0,0.0,0.0,b,u,g,d,v,f,f,f,g,False,False,False,False,False,False,False
432,38.92,1.665,0.25,0.0,0.0,390.0,0.0,0.0,0.0,0.0,a,u,g,aa,v,f,f,f,g,False,False,False,False,False,False,False
433,30.58,4.841481927710842,2.3690120481927712,0.0,80.0,0.0,0.0,1.0,1.0,0.0,b,y,p,m,v,t,f,t,s,False,False,False,False,False,True,True
434,29.67,1.415,0.75,1.0,240.0,100.0,0.0,0.0,0.0,0.0,b,u,g,w,h,t,t,f,g,False,False,False,False,False,False,False
435,32.25,14.0,0.0,2.0,160.0,1.0,0.0,0.0,0.0,0.0,b,y,p,ff,ff,f,t,f,g,False,False,False,False,False,False,False
436,26.67,14.585,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,b,u,g,i,bb,f,f,t,g,False,False,False,False,False,False,False
437,27.67,0.75,0.165,0.0,220.0,251.0,0.0,0.0,0.0,0.0,b,u,g,q,h,f,f,t,g,False,False,False,False,False,False,False
438,38.25,10.125,0.125,0.0,160.0,0.0,0.0,0.0,0.0,0.0,b,y,p,k,v,f,f,f,g,False,False,False,False,False,False,False
439,18.83,3.54,0.0,0.0,180.0,1.0,0.0,0.0,0.0,0.0,b,y,p,ff,ff,f,f,t,g,False,False,False,False,False,False,False
440,76.75,22.29,12.75,1.0,0.0,109.0,0.0,0.0,0.0,0.0,b,u,g,e,z,t,t,t,g,False,False,False,False,False,False,False
441,34.92,2.5,0.0,0.0,239.0,200.0,0.0,0.0,0.0,0.0,b,u,g,w,v,t,f,t,g,False,False,False,False,False,False,False
442,48.08,4.841481927710842,2.3690120481927712,0.0,100.0,2.0,0.0,1.0,1.0,0.0,b,u,g,i,bb,t,f,f,g,False,False,False,False,False,True,True
443,34.42,4.841481927710842,2.3690120481927712,2.0,274.0,610.0,0.0,1.0,1.0,0.0,b,u,g,i,bb,t,f,f,g,False,False,False,False,False,True,True
444,57.42,8.5,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,b,u,g,e,h,t,t,f,g,False,False,False,False,False,False,False
445,57.08,19.5,5.5,7.0,0.0,3000.0,0.0,0.0,0.0,0.0,a,u,g,c,v,t,t,f,g,False,False,False,False,False,False,False
446,25.67,0.29,1.5,0.0,160.0,0.0,0.0,0.0,0.0,0.0,b,y,p,c,v,f,f,t,g,False,False,False,False,False,False,False
447,13.75,4.0,1.75,2.0,120.0,1000.0,0.0,0.0,0.0,0.0,b,y,p,w,v,t,t,t,g,False,False,False,False,False,False,False
448,58.33,10.0,4.0,14.0,0.0,1602.0,0.0,0.0,0.0,0.0,a,u,g,q,v,t,t,f,g,False,False,False,False,False,False,False
449,18.5,2.0,1.5,2.0,120.0,300.0,0.0,0.0,0.0,0.0,b,u,g,i,v,t,t,f,g,False,False,False,False,False,False,False
450,36.33,4.841481927710842,2.3690120481927712,0.0,200.0,0.0,0.0,1.0,1.0,0.0,b,u,g,w,v,t,f,t,g,False,False,False,False,False,True,True
451,30.08,1.04,0.5,10.0,132.0,28.0,0.0,0.0,0.0,0.0,b,y,p,i,bb,t,t,t,g,False,False,False,False,False,False,False
452,35.58,0.75,1.5,0.0,231.0,0.0,0.0,0.0,0.0,0.0,b,u,g,k,v,f,f,t,g,False,False,False,False,False,False,False
453,17.08,0.085,0.04,0.0,140.0,722.0,0.0,0.0,0.0,0.0,b,y,p,c,v,f,f,f,g,False,False,False,False,False,False,False
454,18.83,0.415,0.165,1.0,200.0,1.0,0.0,0.0,0.0,0.0,b,y,p,c,v,f,t,f,g,False,False,False,False,False,False,False
455,26.17,0.835,1.165,0.0,100.0,0.0,0.0,0.0,0.0,0.0,b,u,g,cc,v,f,f,f,g,False,False,False,False,False,False,False
456,40.33,7.54,8.0,14.0,0.0,2300.0,0.0,0.0,0.0,0.0,a,y,p,q,h,t,t,f,g,False,False,False,False,False,False,False
457,28.58,4.841481927710842,2.3690120481927712,1.0,40.0,154.0,0.0,1.0,1.0,0.0,a,u,g,c,v,t,f,t,g,False,False,False,False,False,True,True
458,26.08,8.665,1.415,0.0,160.0,150.0,0.0,0.0,0.0,0.0,a,u,g,aa,v,t,f,f,g,False,False,False,False,False,False,False
459,28.5,1.0,1.0,2.0,167.0,500.0,0.0,0.0,0.0,0.0,a,u,g,q,v,t,t,t,g,False,False,False,False,False,False,False
460,31.25,1.125,0.0,1.0,96.0,19.0,0.0,0.0,0.0,0.0,b,u,g,ff,ff,f,t,f,g,False,False,False,False,False,False,False
461,22.92,3.165,0.165,0.0,160.0,1058.0,0.0,0.0,0.0,0.0,b,y,p,c,v,f,f,f,g,False,False,False,False,False,False,False
462,25.42,1.125,1.29,2.0,200.0,0.0,0.0,0.0,0.0,0.0,a,u,g,q,v,t,t,f,g,False,False,False,False,False,False,False
463,38.58,5.0,13.5,0.0,980.0,0.0,0.0,0.0,0.0,0.0,a,u,g,cc,v,t,f,t,g,False,False,False,False,False,False,False
464,35.25,3.165,3.75,0.0,680.0,0.0,0.0,0.0,0.0,0.0,b,u,g,x,h,t,f,t,g,False,False,False,False,False,False,False
465,20.08,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,u,g,c,v,f,f,f,g,False,False,False,False,False,False,False
466,22.67,10.5,1.335,0.0,100.0,0.0,0.0,0.0,0.0,0.0,b,u,g,q,h,t,f,f,g,False,False,False,False,False,False,False
467,25.67,2.21,4.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,b,y,p,aa,v,t,f,f,g,False,False,False,False,False,False,False
468,51.33,4.841481927710842,2.3690120481927712,11.0,0.0,1249.0,0.0,1.0,1.0,0.0,b,u,g,i,bb,t,f,f,g,False,False,False,False,False,True,True
469,28.17,0.125,0.085,0.0,216.0,2100.0,0.0,0.0,0.0,0.0,b,y,p,k,v,f,f,f,g,False,False,False,False,False,False,False
470,16.25,0.0,0.25,0.0,60.0,0.0,0.0,0.0,0.0,0.0,b,y,p,aa,v,f,f,f,g,False,False,False,False,False,False,False
471,29.83,2.04,0.04,0.0,128.0,1.0,0.0,0.0,0.0,0.0,b,y,p,x,h,f,f,f,g,False,False,False,False,False,False,False
472,29.5,0.46,0.54,4.0,380.0,500.0,0.0,0.0,0.0,0.0,a,u,g,k,v,t,t,f,g,False,False,False,False,False,False,False
473,17.42,6.5,0.125,0.0,60.0,100.0,0.0,0.0,0.0,0.0,b,u,g,i,v,f,f,f,g,False,False,False,False,False,False,False
474,32.33,7.5,1.585,0.0,420.0,0.0,0.0,0.0,0.0,0.0,b,u,g,e,bb,t,f,t,s,False,False,False,False,False,False,False
475,20.5,2.415,2.0,11.0,200.0,3000.0,0.0,0.0,0.0,0.0,b,u,g,c,v,t,t,t,g,False,False,False,False,False,False,False
476,18.17,10.0,0.165,0.0,340.0,0.0,0.0,0.0,0.0,0.0,a,y,p,q,h,f,f,f,g,False,False,False,False,False,False,False
477,42.5,4.915,3.165,0.0,52.0,1442.0,0.0,0.0,0.0,0.0,b,y,p,w,v,t,f,t,g,False,False,False,False,False,False,False
478,36.75,4.71,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,a,u,g,ff,ff,f,f,f,g,False,False,False,False,False,False,False
479,41.75,0.96,2.5,0.0,510.0,600.0,0.0,0.0,0.0,0.0,b,u,g,x,v,t,f,f,g,False,False,False,False,False,False,False
480,19.58,0.665,1.665,0.0,220.0,5.0,0.0,0.0,0.0,0.0,a,u,g,w,v,f,f,f,g,False,False,False,False,False,False,False
481,22.83,2.29,2.29,7.0,140.0,2384.0,0.0,0.0,0.0,0.0,a,u,g,q,h,t,t,t,g,False,False,False,False,False,False,False
482,40.58,3.29,3.5,0.0,400.0,0.0,0.0,0.0,0.0,0.0,b,u,g,m,v,f,f,t,s,False,False,False,False,False,False,False
